query_number,execution_time
1,0.606942
2,1.803338
3,45.109341
4,2.463476
5,10.36006
6,1.356878
7,2.558884
8,3.1296
9,36.696335
10,2.994594
11,53.830421
12,3.153323
13,2.571851
14,3.259001
15,2.042392
16,0.003069
17,57.590854
18,4.484569
19,2.385183
20,31.312697
Total Execution Time:,267.71280800000005
Average Execution Time:,13.385640400000003
