query_number,execution_time
1,0.014239
"
"
2,1.081527
"
"
3,17.855697
"
"
4,2.049694
"
"
5,4.669543
"
"
6,1.07372
"
"
7,1.93288
"
"
8,1.797454
"
"
9,12.350093
"
"
10,2.914354
"
"
11,26.26754
"
"
12,0.487232
"
"
13,2.268413
"
"
14,1.864513
"
"
15,1.87157
"
"
16,0.000814
"
"
17,32.519071
"
"
18,1.561653
"
"
19,1.675875
"
"
20,19.153926
"
"
Total Execution Time:,133.40980800000003
Average Execution Time:,6.670490400000001
