query_number,execution_time
1,2.646887
2,1.837309
3,2.359254
4,2.054911
5,5.556498
6,3.27494
7,3.418816
8,6.568185
9,7.173323
10,2.546855
11,6.144512
12,3.372124
13,2.932602
14,2.065248
15,63.14401
16,81.48589
17,18.724704
Total Execution Time:,215.306068
Average Execution Time:,12.665062823529412
