query_number,execution_time
1,2.669725
2,2.897663
3,3.081183
4,2.859498
5,6.242552
6,3.829259
7,3.783112
8,6.881276
9,7.495009
10,2.359763
11,7.359122
12,3.81148
13,3.851961
14,2.297417
15,65.019565
16,65.803037
17,15.89328
Total Execution Time:,206.134902
Average Execution Time:,12.125582470588236
