query_number,execution_time
1,1.632418
2,1.665695
3,2.184369
4,1.845906
5,5.016668
6,2.450259
7,2.803414
8,7.133004
9,7.508657
10,1.883522
11,7.866159
12,3.224055
13,3.047905
14,2.169726
15,41.053293
16,48.283453
17,13.500705
Total Execution Time:,153.26920800000002
Average Execution Time:,9.015835764705884
