query_number,execution_time
1,7.235555
2,5.610989
3,5.737375
4,5.866597
5,5.872254
6,5.66126
7,3.061486
8,1.397419
9,1.814285
10,5.841759
11,7.604879
12,1.515501
13,1.483854
14,1.531859
15,1.527179
16,7.373534
17,1.485553
18,1.465723
19,5.795018
20,109.196886
Total Execution Time:,187.07896499999998
Average Execution Time:,9.353948249999998
