query_number,execution_time
1,6.020289
2,5.813509
3,5.661114
4,6.094063
5,5.754862
6,5.884955
7,3.11122
8,1.577639
9,1.927865
10,5.746064
11,7.458398
12,1.547845
13,1.536289
14,1.56135
15,1.564111
16,7.401063
17,1.488211
18,1.557781
19,5.632011
20,130.977014
Total Execution Time:,208.315653
Average Execution Time:,10.41578265
