query_number,execution_time
1,6.238146
2,0.060254
3,0.110367
4,5.94076
5,5.832036
6,6.171727
7,2.957428
8,0.020374
9,1.88409
10,5.631513
11,7.442753
12,1.496628
13,1.463265
14,0.0
15,0.0
16,7.437077
17,1.472895
18,0.0
19,0.0
20,113.92669
Total Execution Time:,168.086003
Average Execution Time:,8.404300150000001
