query_number,execution_time
1,5.15591
2,0.012012
3,0.0
4,6.249129
5,6.177768
6,6.243247
7,3.145311
8,0.031249
9,1.9316
10,6.398356
11,8.03116
12,1.484345
13,1.406236
14,0.0
15,0.0
16,7.469258
17,1.406851
18,0.0
19,0.0
20,109.660818
Total Execution Time:,164.80325
Average Execution Time:,8.2401625
