query_number,execution_time
1,5.536657
2,0.017672
3,0.002045
4,6.129036
5,6.058004
6,6.034417
7,3.282779
8,0.015609
9,1.855225
10,6.019948
11,6.881423
12,1.497831
13,1.593321
14,0.0
15,0.0
16,7.263133
17,1.557032
18,0.001009
19,0.001022
20,113.207897
Total Execution Time:,166.95406
Average Execution Time:,8.347703
