query_number,execution_time
1,5.287248
2,0.016265
3,0.0
4,6.113558
5,5.557235
6,5.634718
7,3.284015
8,0.019521
9,1.883966
10,5.556038
11,7.765593
12,1.543341
13,1.495972
14,0.0
15,0.0
16,7.765895
17,1.410642
18,0.0
19,0.0
20,117.481128
Total Execution Time:,170.815135
Average Execution Time:,8.54075675
