query_number,execution_time
1,2.428245
2,1.510674
3,1.833996
4,1.559587
5,4.13703
6,1.947415
7,2.288647
8,5.661997
9,5.715336
10,1.528448
11,6.035908
12,2.823771
13,2.591535
14,1.630758
15,41.606888
16,56.580386
17,15.650057
Total Execution Time:,155.530678
Average Execution Time:,9.148863411764706
