query_number,execution_time
1,1.484903
2,1.371772
3,1.721596
4,1.700227
5,4.01861
6,1.978109
7,2.299317
8,5.470581
9,5.681855
10,1.484298
11,5.790989
12,2.697984
13,2.595834
14,1.664311
15,40.259915
16,62.718511
17,14.940514
Total Execution Time:,157.87932600000002
Average Execution Time:,9.28701917647059
