query_number,execution_time
1,1.429106
2,1.381875
3,1.748265
4,1.719839
5,4.180223
6,1.882788
7,2.196979
8,6.044887
9,5.875052
10,1.503673
11,5.328268
12,2.61025
13,2.505709
14,1.613591
15,40.503692
16,59.57324
17,16.37009
Total Execution Time:,156.46752700000002
Average Execution Time:,9.20397217647059
