query_number,execution_time
1,2.480058
2,1.559938
3,1.838115
4,1.846072
5,4.51071
6,1.884079
7,2.20575
8,5.553418
9,5.411219
10,1.483334
11,5.262198
12,2.633243
13,2.620695
14,1.687682
15,40.796665
16,61.023133
17,16.413599
Total Execution Time:,159.209908
Average Execution Time:,9.365288705882353
