query_number,execution_time
1,0.953741
"
"
2,2.733765
"
"
3,26.96169
"
"
4,1.984732
"
"
5,4.481588
"
"
6,1.078688
"
"
7,1.903114
"
"
8,1.746245
"
"
9,12.712002
"
"
10,2.842162
"
"
11,22.868516
"
"
12,0.531648
"
"
13,2.129606
"
"
14,1.879609
"
"
15,1.839224
"
"
16,0.921793
"
"
17,30.467613
"
"
18,1.541793
"
"
19,1.789335
"
"
20,20.62307
"
"
Total Execution Time:,141.989934
Average Execution Time:,7.0994967
