query_number,execution_time
1,2.054767
"
"
2,0.012794
"
"
3,0.008997
"
"
4,3.157717
"
"
5,3.792473
"
"
6,3.747827
"
"
7,1.757501
"
"
8,0.015101
"
"
9,1.302598
"
"
10,3.806632
"
"
11,4.499565
"
"
12,0.988164
"
"
13,0.942557
"
"
14,0.0
"
"
15,0.0
"
"
16,4.460152
"
"
17,0.968921
"
"
18,0.0
"
"
19,0.0
"
"
20,45.555437
"
"
Total Execution Time:,77.071203
Average Execution Time:,3.85356015
