query_number,execution_time
1,2.270222
"
"
2,0.015883
"
"
3,0.0
"
"
4,4.112528
"
"
5,4.141951
"
"
6,4.204703
"
"
7,2.126232
"
"
8,0.0
"
"
9,1.468166
"
"
10,4.290068
"
"
11,5.510074
"
"
12,1.044444
"
"
13,1.046514
"
"
14,0.002392
"
"
15,0.0
"
"
16,5.711709
"
"
17,1.035741
"
"
18,0.0
"
"
19,0.0
"
"
20,71.01435
"
"
Total Execution Time:,107.99497699999999
Average Execution Time:,5.39974885
