query_number,execution_time
1,2.146837
"
"
2,0.009472
"
"
3,0.010157
"
"
4,4.393134
"
"
5,3.712816
"
"
6,3.753232
"
"
7,1.983674
"
"
8,0.011123
"
"
9,1.301031
"
"
10,3.801379
"
"
11,4.49461
"
"
12,1.016528
"
"
13,1.032359
"
"
14,0.0
"
"
15,0.001002
"
"
16,4.475931
"
"
17,0.979627
"
"
18,0.0
"
"
19,0.0
"
"
20,48.200686
"
"
Total Execution Time:,81.323598
Average Execution Time:,4.0661799
